"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"4261014013","1723 Colby Ave","Los Angeles","CA",90025,-118.450905398,34.0423316826,-118.451137426,34.0421758656,-118.450674042,34.0424878745,"0200","1723 Colby Ave,Los Angeles,CA,90025",6037
"7376020019","24818 Woodward Ave","Lomita","CA",90717,-118.318684423,33.799054364,-118.318779437,33.7989348465,-118.318589644,33.7991739555,"0200","24818 Woodward Ave,Lomita,CA,90717",6037
"5093101000","2426 SUNCREST BLVD","El Cajon","CA",92021,-116.869628727,32.8018049063,-116.87006623,32.8015134071,-116.869131477,32.8020809351,NA,"2426 SUNCREST BLVD,El Cajon,CA,92021",6073
"060-121-11","8 BRITTON AVE","Bel Tiburon","CA",94920,-122.47233085,37.8751194388,-122.472756956,37.8748138606,-122.47192177,37.8754247665,"11","8 BRITTON AVE,Bel Tiburon,CA,94920",6041
"037274065","410 AUSTIN ST","Delano","CA",93215,-119.255593253,35.7618461966,-119.255816376,35.7617466053,-119.255370128,35.7619457807,"0201","410 AUSTIN ST,Delano,CA,93215",6029
"2354003500","1400 S HALE AVE","Escondido","CA",92029,-117.110917293,33.1053609712,-117.111180891,33.1051676286,-117.110654262,33.1055532531,NA,"1400 S HALE AVE,Escondido,CA,92029",6073
"04613123","5553 STREAM WAY","Fair Play","CA",95684,-120.735035848,38.6150564642,-120.735297449,38.6149319063,-120.734752499,38.6152008152,"00","5553 STREAM WAY,Fair Play,CA,95684",6017
"58617026","3356 ISADORA DR","San Jose","CA",95132,-121.854255028,37.4107176576,-121.85443322,37.4105620203,-121.854054826,37.4108861137,NA,"3356 ISADORA DR,San Jose,CA,95132",6085
"22404120120000","8243 LONGDEN CIR","Citrus Heights","CA",95610,-121.246803602,38.7176252588,-121.246990132,38.7175303248,-121.24661696,38.7177203069,NA,"8243 LONGDEN CIR,Citrus Heights,CA,95610",6067
"670153008","31495 SAN ARDO AVE","Cathedral City","CA",92234,-116.455503288,33.8197598954,-116.45569291,33.8196586833,-116.455310294,33.8198595923,NA,"31495 SAN ARDO AVE,Cathedral City,CA,92234",6065
"5482006015","6112 Poppy Peak Dr","Highland Park","CA",90042,-118.187040048,34.1281337393,-118.187281754,34.1280159172,-118.18680027,34.1282517856,"1210","6112 Poppy Peak Dr,Highland Park,CA,90042",6037
"160-174-14","487 CALLE DE LA MESA","Novato","CA",94949,-122.550765728,38.0678460171,-122.55095103,38.0676746522,-122.550584631,38.0680172675,"11","487 CALLE DE LA MESA,Novato,CA,94949",6041
"020-145-051-000","1040 KILAGA SPRINGS RD","Lincoln","CA",95648,-121.264559416,38.9698876311,-121.265388312,38.9695442882,-121.263725918,38.9702326117,"01","1040 KILAGA SPRINGS RD,Lincoln,CA,95648",6061
"014050010000","6230 4TH AVE","Hanford","CA",93230,-119.533340123,36.3831181848,-119.537633402,36.3793313991,-119.529038532,36.3868771085,"1530","6230 4TH AVE,Hanford,CA,93230",6031
"962530024","46422 DURANGO DR",NA,NA,92592,-117.091657203,33.4548126167,-117.091892172,33.4546273039,-117.091427652,33.4549959158,NA,"46422 DURANGO DR,NA,NA,92592",6065
"111197016","3101 HACIENDA DR","Concord","CA",94519,-122.02436397,37.9850674276,-122.024560592,37.9849340791,-122.024167364,37.9852006107,NA,"3101 HACIENDA DR,Concord,CA,94519",6013
"3023055083","37443 Park Forest Ct","Palmdale","CA",93552,-118.026804508,34.5625302431,-118.026962037,34.5624334867,-118.026646358,34.5626263981,"0100","37443 Park Forest Ct,Palmdale,CA,93552",6037
"7267010013","1441 E 10th St","Long Beach","CA",90813,-118.173257371,33.7792472155,-118.173319262,33.7790547887,-118.173195476,33.77943965,"0400","1441 E 10th St,Long Beach,CA,90813",6037
"2234012006","6425 Firmament Ave","Van Nuys","CA",91406,-118.472134927,34.1874828459,-118.472308151,34.1873962148,-118.471961697,34.1875695371,"0100","6425 Firmament Ave,Van Nuys,CA,91406",6037
"32311014","525 S CASTLEROCK TER","Sunnyvale","CA",94087,-122.033468525,37.3471613377,-122.033575967,37.3471066858,-122.033360651,37.3472404894,NA,"525 S CASTLEROCK TER,Sunnyvale,CA,94087",6085
"092130021000","43120 RANGER CIRCLE DR","Coarsegold","CA",93614,-119.758746021,37.2029158362,-119.759329659,37.2024552026,-119.758123222,37.2034597236,"RAXX","43120 RANGER CIRCLE DR,Coarsegold,CA,93614",6039
"2256921900","1407 LISA WAY","Escondido","CA",92027,-117.06391399,33.152862439,-117.06408237,33.1526243037,-117.063669164,33.1530417117,NA,"1407 LISA WAY,Escondido,CA,92027",6073
"11018025","766 LAKEWOOD DR","Sunnyvale","CA",94089,-122.003255821,37.3937320179,-122.00341271,37.3935490456,-122.003098972,37.393915133,NA,"766 LAKEWOOD DR,Sunnyvale,CA,94089",6085
"7186006002","6232 E Conant St","Long Beach","CA",90808,-118.110090858,33.8247805836,-118.110176996,33.8246424182,-118.110005103,33.8249193241,"0100","6232 E Conant St,Long Beach,CA,90808",6037
"212292035","525 SAN JOSE PL","San Ramon","CA",94583,-121.9446205,37.7522485347,-121.944826198,37.7520817582,-121.944410169,37.7524062234,NA,"525 SAN JOSE PL,San Ramon,CA,94583",6013
"7373005036","25438 Adamo Ave","Lomita","CA",90717,-118.323329302,33.7928074827,-118.323526441,33.7927399648,-118.323131802,33.7928746514,"0101","25438 Adamo Ave,Lomita,CA,90717",6037
"1056410800","1754 SAINT PETERS DR","Fallbrook","CA",92028,-117.225858774,33.3761332278,-117.22607423,33.3759423155,-117.225628778,33.3763677404,NA,"1754 SAINT PETERS DR,Fallbrook,CA,92028",6073
"5780016033","726 Tiffany Ter","Arcadia","CA",91006,-118.016281225,34.1284395241,-118.016591006,34.12834067,-118.016095363,34.1285825768,"0101","726 Tiffany Ter,Arcadia,CA,91006",6037
"13205800420000","2628 SNOWY EGRET WAY","Elk Grove","CA",95757,-121.4745655,38.3954595359,-121.474692069,38.3952936436,-121.474439187,38.395648306,NA,"2628 SNOWY EGRET WAY,Elk Grove,CA,95757",6067
"038291018","1429 9th St","Los Osos","CA",93402,-120.833622174,35.3255905241,-120.833832799,35.3255207943,-120.833411548,35.3256602538,NA,"1429 9th St,Los Osos,CA,93402",6079
"109-031-002","3019 Lancaster Dr","Santa Maria","CA",93455,-120.435421553,34.9049945469,-120.435612864,34.9048984106,-120.435230242,34.9050904684,"0100","3019 Lancaster Dr,Santa Maria,CA,93455",6083
"5069026016","1636 S Sierra Bonita Ave","Los Angeles","CA",90019,-118.360333488,34.0446223159,-118.360533922,34.0445118781,-118.360132632,34.0447328091,"0200","1636 S Sierra Bonita Ave,Los Angeles,CA,90019",6037
"8546031088","12701 Schabarum Ave","Baldwin Park","CA",91706,-117.996633787,34.0787163601,-117.997351966,34.0780893186,-117.995944149,34.0793070654,"1700","12701 Schabarum Ave,Baldwin Park,CA,91706",6037
"49455042","1219 BRANDYBUCK WAY","San Jose","CA",95121,-121.818842267,37.2997240495,-121.819038511,37.2995670219,-121.818632858,37.2998900362,NA,"1219 BRANDYBUCK WAY,San Jose,CA,95121",6085
"309249120","13166 NINTH AVE","Spg Valley Lk","CA",92395,-117.321470605,34.4901072478,-117.32162148,34.4900276519,-117.321319562,34.4901869346,"510","13166 NINTH AVE,Spg Valley Lk,CA,92395",6071
"3122110800","13867 BRUYERE CT","San Diego","CA",92129,-117.129224428,32.9703838285,-117.129472392,32.9701089996,-117.128983911,32.9706703851,NA,"13867 BRUYERE CT,San Diego,CA,92129",6073
"00400330270000","4300 ELVAS AVE","Sacramento","CA",95819,-121.44259215,38.5803959845,-121.44280893,38.5802297257,-121.442383856,38.5805274542,NA,"4300 ELVAS AVE,Sacramento,CA,95819",6067
"47756029","2265 DENAIR AVE","San Jose","CA",95122,-121.83703494,37.3188908276,-121.837228282,37.3187485292,-121.836841946,37.3190332231,NA,"2265 DENAIR AVE,San Jose,CA,95122",6085
"7024009032","12351 Cantrece Pl","Cerritos","CA",90703,-118.068572939,33.8627659626,-118.068673494,33.8626133488,-118.06844273,33.8628881241,"0100","12351 Cantrece Pl,Cerritos,CA,90703",6037
"5174018041","1835 E 2nd St","Los Angeles","CA",90033,-118.218442013,34.0461650677,-118.218623924,34.0459630924,-118.218260104,34.0463670507,"0100","1835 E 2nd St,Los Angeles,CA,90033",6037
"29441001","4140 STEVENS CREEK BLVD","San Jose","CA",95129,-121.975155303,37.3227205008,-121.975402187,37.3224501852,-121.974918996,37.3230029472,NA,"4140 STEVENS CREEK BLVD,San Jose,CA,95129",6085
"365-150-011-000","6431 WISP CT","Rocklin","CA",95765,-121.277404976,38.7963270505,-121.277627158,38.7962377602,-121.277207061,38.7964126552,"01","6431 WISP CT,Rocklin,CA,95765",6061
"32602031","22078 HIBISCUS DR","Cupertino","CA",95014,-122.061160794,37.3348490531,-122.061395901,37.3346146622,-122.060943258,37.3350650599,NA,"22078 HIBISCUS DR,Cupertino,CA,95014",6085
"2615009006","10905 Kester Ave","Mission Hills","CA",91345,-118.458648338,34.2678605871,-118.45882963,34.2676960961,-118.458452538,34.2680233851,"0100","10905 Kester Ave,Mission Hills,CA,91345",6037
"5376303700","1500 ORANGE AVE","Coronado","CA",92118,-117.178925001,32.6806007884,-117.181307822,32.6790519392,-117.177471771,32.6819670572,NA,"1500 ORANGE AVE,Coronado,CA,92118",6073
"3163000211","12632 SPRINGBROOK DR","San Diego","CA",92128,-117.08677112,32.9466745061,-117.087478544,32.9460830666,-117.085978686,32.9473210657,NA,"12632 SPRINGBROOK DR,San Diego,CA,92128",6073
"121-280-014","43345 BRUSHY RIDGE LOOP","Annapolis","CA",95412,-123.399005074,38.7441961741,-123.400751978,38.7412699651,-123.395816929,38.7482691338,NA,"43345 BRUSHY RIDGE LOOP,Annapolis,CA,95412",6097
"378313018","30170 CLEMENT ST","Lake Elsinore","CA",92530,-117.374385049,33.6906664275,-117.374591522,33.6905114013,-117.374178671,33.6908218379,NA,"30170 CLEMENT ST,Lake Elsinore,CA,92530",6065
"3090652900","8580 HYDRA LN","San Diego","CA",92126,-117.139093448,32.9208053006,-117.139180762,32.9206498647,-117.139004667,32.9209577608,NA,"8580 HYDRA LN,San Diego,CA,92126",6073
"7181010021","4700 Graywood Ave",NA,"CA",90808,-118.13796939,33.8433080363,-118.138086366,33.8431391318,-118.13785386,33.8434753206,"0104","4700 Graywood Ave,NA,CA,90808",6037
"223520050","3312 BARONS LN","San Ramon","CA",94582,-121.895406639,37.7480470605,-121.895569735,37.7479262905,-121.895243877,37.7481676646,NA,"3312 BARONS LN,San Ramon,CA,94582",6013
"005-211-011","843 WOOD LN","Petaluma","CA",94954,-122.615786822,38.2378232449,-122.615966158,38.2376620469,-122.615623668,38.2379936807,NA,"843 WOOD LN,Petaluma,CA,94954",6097
"6349025017","644 S 4th St","Montebello","CA",90640,-118.108961309,33.9990809017,-118.109200001,33.9989316913,-118.108722606,33.9992300414,"0200","644 S 4th St,Montebello,CA,90640",6037
"20904700180000","8028 CORNERSTONE WAY","Citrus Heights","CA",95621,-121.311878879,38.7122368008,-121.312098711,38.7121352058,-121.31168178,38.7123514675,NA,"8028 CORNERSTONE WAY,Citrus Heights,CA,95621",6067
"11707101","5175 HILLSDALE CIR","El Dorado Hills","CA",95762,-121.058677091,38.6213251468,-121.059187019,38.6211009312,-121.058168548,38.6215498301,"41","5175 HILLSDALE CIR,El Dorado Hills,CA,95762",6017
"012284053","2579 Pinto Ln","Adelaide","CA",93446,-120.882563408,35.7197784593,-120.8827568,35.7195998691,-120.882376152,35.7199527929,NA,"2579 Pinto Ln,Adelaide,CA,93446",6079
"5012006002","3714 Homeland Dr","Baldwin Hills","CA",90008,-118.338943483,34.0029117482,-118.339147846,34.002759564,-118.338739056,34.0030640153,"0100","3714 Homeland Dr,Baldwin Hills,CA,90008",6037
"2791602700","535 PILE ST","Ramona","CA",92065,-116.849807137,33.068399167,-116.850444086,33.067927664,-116.849475562,33.0692433296,NA,"535 PILE ST,Ramona,CA,92065",6073
"4247003013","3263 Wade St",NA,"CA",90066,-118.446898168,34.0129222035,-118.447075466,34.0127898112,-118.446695503,34.0130622829,"0100","3263 Wade St,NA,CA,90066",6037
"8664006006","4740 Chamber Ave","La Verne","CA",91750,-117.7831204,34.1233980389,-117.783289709,34.123283091,-117.782951267,34.1235126342,"0101","4740 Chamber Ave,La Verne,CA,91750",6037
"316141009","16780 BALTIC CT","Moreno Valley","CA",92551,-117.233817786,33.8772065307,-117.234036721,33.8769958621,-117.233616929,33.8773626667,NA,"16780 BALTIC CT,Moreno Valley,CA,92551",6065
"2839025019","28826 Shadyview Dr","Canyon Country","CA",91387,-118.426962181,34.4326454837,-118.427519845,34.43245299,-118.426348085,34.432902787,"010D","28826 Shadyview Dr,Canyon Country,CA,91387",6037
"021170070000","1232 MYRTLE CT","Lemoore","CA",93245,-119.770383828,36.3170610991,-119.770707892,36.3168726356,-119.770056195,36.3171835598,"100","1232 MYRTLE CT,Lemoore,CA,93245",6031
"108172025","1110 OAK GROVE CIR","Corona","CA",92881,-117.557139703,33.832602988,-117.557347368,33.8324133472,-117.556927572,33.8327955854,NA,"1110 OAK GROVE CIR,Corona,CA,92881",6065
"290272004","10393 MOJESKA SUMMIT RD","Corona","CA",92883,-117.478351501,33.7641755537,-117.478470699,33.763990072,-117.478232113,33.7643626394,NA,"10393 MOJESKA SUMMIT RD,Corona,CA,92883",6065
"02365228S","15887 W MIDDLETON AVE","KERMAN","CA",93630,-120.07591527,36.7299258551,-120.076036348,36.7297831805,-120.075789197,36.730070487,"11","15887 W MIDDLETON AVE,KERMAN,CA,93630",6019
"8640013062","142 W Ronwood St",NA,"CA",91740,-117.86566711,34.120294927,-117.865851777,34.1201248545,-117.865482486,34.1204654728,"0100","142 W Ronwood St,NA,CA,91740",6037
"1630810300","653 ONLEY DR","Vista","CA",92083,-117.257139928,33.2085015617,-117.257330235,33.2083784047,-117.25694859,33.2086261354,NA,"653 ONLEY DR,Vista,CA,92083",6073
"284-322-004","31846 COUNTRY CLUB DR","Poplar","CA",93257,-118.862431191,36.101864276,-118.862646746,36.1016461225,-118.862246287,36.1020867752,NA,"31846 COUNTRY CLUB DR,Poplar,CA,93257",6107
"166320029","1959 MOHAWK DR",NA,NA,94549,-122.097693197,37.9436933578,-122.098017021,37.9435158309,-122.097386712,37.9438522121,NA,"1959 MOHAWK DR,NA,NA,94549",6013
"6734621700","5925 SALLISAW CT","San Diego","CA",92120,-117.064328171,32.7999453805,-117.064702008,32.7996708004,-117.063956999,32.8003338131,NA,"5925 SALLISAW CT,San Diego,CA,92120",6073
"033-211-06-1","630 WERNMARK DR","Red Bluff","CA",96080,-122.225105567,40.1634442854,-122.225352643,40.1633104035,-122.224832547,40.1635859671,"Y010","630 WERNMARK DR,Red Bluff,CA,96080",6103
"5140151200","758 GRANITE HILLS CIR","El Cajon","CA",92019,-116.932476266,32.7863579457,-116.932633938,32.7861542973,-116.932358381,32.786474284,NA,"758 GRANITE HILLS CIR,El Cajon,CA,92019",6073
"6378003008","9316 Mines Ave","Pico Rivera","CA",90660,-118.085256704,33.9892756683,-118.085419449,33.9890989268,-118.085093856,33.9894522426,"0100","9316 Mines Ave,Pico Rivera,CA,90660",6037
"039920531","18270 CATALPA ST","Hesperia","CA",92345,-117.264713529,34.46002323,-117.264882183,34.4597541413,-117.264544877,34.4602923172,"510","18270 CATALPA ST,Hesperia,CA,92345",6071
"253-027-009","38 W BELLEVIEW AVE","Poplar","CA",93257,-119.017288536,36.0752749372,-119.017373489,36.0750736358,-119.017203305,36.0754761862,NA,"38 W BELLEVIEW AVE,Poplar,CA,93257",6107
"175-291-001","745 W ALPINE AVE","Tulare","CA",93274,-119.357719194,36.1990978471,-119.357841182,36.198889759,-119.357597496,36.1993060269,NA,"745 W ALPINE AVE,Tulare,CA,93274",6107
"2806016024","19676 Newhouse St","Canyon Country","CA",91351,-118.480544955,34.4225922515,-118.480730906,34.4223934845,-118.480420243,34.4227835998,"0100","19676 Newhouse St,Canyon Country,CA,91351",6037
"2350001052","11536 Burbank Blvd","North Hollywood","CA",91601,-118.383597103,34.1718517623,-118.3837037,34.1716917771,-118.383488383,34.1720150975,"010C","11536 Burbank Blvd,North Hollywood,CA,91601",6037
"409041084","13124 APPALOOSA AVE","Bakersfield","CA",93314,-119.153192438,35.3675625639,-119.153402337,35.3671802058,-119.152982541,35.3679449212,"0100","13124 APPALOOSA AVE,Bakersfield,CA,93314",6029
"2293013032","16121 Sandy Ln","Encino","CA",91436,-118.484699738,34.1331021723,-118.484900714,34.1329257747,-118.484505341,34.1333100901,"0101","16121 Sandy Ln,Encino,CA,91436",6037
"215322005","3380 12TH ST","Riverside","CA",92501,-117.373620288,33.9758876859,-117.374113282,33.9753611781,-117.373157141,33.9763456607,NA,"3380 12TH ST,Riverside,CA,92501",6065
"034-273-11","1716 SOMMERFELD ST","Santa Cruz","CA",95062,-121.970239673,36.9741508175,-121.970457404,36.9740658474,-121.970024727,36.9742322994,"020","1716 SOMMERFELD ST,Santa Cruz,CA,95062",6087
"108312004","3252 WILLOW PARK DR","Corona","CA",92881,-117.543422421,33.832324673,-117.543622364,33.8322185536,-117.543222478,33.8324307923,NA,"3252 WILLOW PARK DR,Corona,CA,92881",6065
"2472021005","2809 N Glenoaks Blvd","Burbank","CA",91504,-118.334802852,34.2031454102,-118.334836831,34.2030347398,-118.334764819,34.2032756536,"1100","2809 N Glenoaks Blvd,Burbank,CA,91504",6037
"014086007000","15077 OAK AVE","Fiddletown",NA,95629,-120.738704068,38.5454826216,-120.73896956,38.5453628342,-120.738437911,38.5456345093,NA,"15077 OAK AVE,Fiddletown,NA,95629",6005
"8174017044","6037 Redman Ave","Los Nietos","CA",90606,-118.068376675,33.991444654,-118.06862039,33.9912638055,-118.068132626,33.9916257581,"0100","6037 Redman Ave,Los Nietos,CA,90606",6037
"051-570-010","3708 Greggory Way","Santa Barbara","CA",93105,-119.744621884,34.4359202356,-119.744717579,34.4358584268,-119.744524,34.4359833362,"0399","3708 Greggory Way,Santa Barbara,CA,93105",6083
"3023049031","37518 Sabal Ct","Palmdale","CA",93552,-118.033779858,34.5639057749,-118.033949963,34.5638153837,-118.03360967,34.5639961515,"0100","37518 Sabal Ct,Palmdale,CA,93552",6037
"31362061","773 S MILLARD AVE","FRESNO","CA",93727,-119.680759741,36.7262977279,-119.680950961,36.7262151242,-119.68056852,36.726380331,"11","773 S MILLARD AVE,FRESNO,CA,93727",6019
"2228020004","17533 Enadia Way","Van Nuys","CA",91406,-118.515453244,34.2003765732,-118.515542333,34.2002198643,-118.515359968,34.2005530954,"0100","17533 Enadia Way,Van Nuys,CA,91406",6037
"07220200470000","3352 ROMANO CT","Rancho Cordova","CA",95670,-121.276355724,38.5803485655,-121.276600273,38.5801899711,-121.276102668,38.58050463,NA,"3352 ROMANO CT,Rancho Cordova,CA,95670",6067
"6326010015","6708 King Ave","Bell","CA",90201,-118.184350291,33.9745416911,-118.18456329,33.9744609355,-118.184137712,33.9746221623,"0200","6708 King Ave,Bell,CA,90201",6037
"013130110","436 E CARTER ST","Rialto","CA",92376,-117.362937505,34.0910516229,-117.363061221,34.0909084299,-117.362812683,34.0911902538,"510","436 E CARTER ST,Rialto,CA,92376",6071
"040537181","14108 MISSION ST","Oak Hills","CA",92344,-117.354849908,34.3949728883,-117.355079884,34.3941051376,-117.354619459,34.3958396142,"510","14108 MISSION ST,Oak Hills,CA,92344",6071
"691710089","39721 CAMINO TEMPLADO",NA,NA,92203,-116.251010684,33.7604816051,-116.2512017,33.7603981178,-116.250819004,33.760565581,NA,"39721 CAMINO TEMPLADO,NA,NA,92203",6065
"8714006022","3315 Hawkwood Rd","Diamond Bar","CA",91765,-117.838512475,33.9667887541,-117.838718944,33.9666727584,-117.838288877,33.9669087634,"0101","3315 Hawkwood Rd,Diamond Bar,CA,91765",6037
"179-390-06","11 VILLAGE CIR","San Rafael","CA",94903,-122.527647797,37.9958170249,-122.527720817,37.9957920122,-122.527574776,37.9958420376,"14","11 VILLAGE CIR,San Rafael,CA,94903",6041
"4320007050","2231 Pelham Ave","Los Angeles","CA",90064,-118.426810096,34.0455366558,-118.427039236,34.045372689,-118.426580957,34.0457006266,"0101","2231 Pelham Ave,Los Angeles,CA,90064",6037
"177312001","2698 VERNOLA WAY","Riverside","CA",92509,-117.421102574,34.021568793,-117.421434404,34.0212993684,-117.420742211,34.021760751,NA,"2698 VERNOLA WAY,Riverside,CA,92509",6065
"86517020","16605 FINLEY RIDGE RD","Morgan Hill","CA",95037,-121.564085248,37.1518036441,-121.566593349,37.1486977773,-121.561492468,37.1540597658,NA,"16605 FINLEY RIDGE RD,Morgan Hill,CA,95037",6085
"07722316","434 PAR AV","Myers Flat",NA,95554,-123.825485771,40.118241848,-123.825720455,40.1180945493,-123.825251346,40.1183991235,"R-1","434 PAR AV,Myers Flat,NA,95554",6023
